Date,District,COD_DIS,Rent_Price
2020-05-01,Chamberí,7,18.5
2020-06-01,Chamberí,7,18.1
2020-07-01,Chamberí,7,17.8
2020-08-01,Chamberí,7,17.6
2020-09-01,Chamberí,7,17.3
2020-10-01,Chamberí,7,17.1
2020-11-01,Chamberí,7,16.8
2020-12-01,Chamberí,7,16.5
2021-01-01,Chamberí,7,16.2
2021-02-01,Chamberí,7,16.0
2021-03-01,Chamberí,7,16.2
2021-04-01,Chamberí,7,16.1
2021-05-01,Chamberí,7,16.2
2021-06-01,Chamberí,7,16.3
2021-07-01,Chamberí,7,16.4
2021-08-01,Chamberí,7,16.7
2021-09-01,Chamberí,7,16.9
2021-10-01,Chamberí,7,17.1
2021-11-01,Chamberí,7,17.1
2021-12-01,Chamberí,7,17.2
2022-01-01,Chamberí,7,17.2
2022-02-01,Chamberí,7,17.1
2022-03-01,Chamberí,7,17.3
2022-04-01,Chamberí,7,17.6
2022-05-01,Chamberí,7,17.8
2022-06-01,Chamberí,7,18.0
2022-07-01,Chamberí,7,18.0
2022-08-01,Chamberí,7,18.0
2022-09-01,Chamberí,7,18.3
2022-10-01,Chamberí,7,18.7
2022-11-01,Chamberí,7,19.0
2022-12-01,Chamberí,7,19.7
2023-01-01,Chamberí,7,19.64
2023-02-01,Chamberí,7,19.51
2023-03-01,Chamberí,7,19.59
2023-04-01,Chamberí,7,19.61
2023-05-01,Chamberí,7,20.0
2023-06-01,Chamberí,7,20.0
2023-07-01,Chamberí,7,19.99
2023-08-01,Chamberí,7,20.26
2023-09-01,Chamberí,7,20.62
2023-10-01,Chamberí,7,21.25
2023-11-01,Chamberí,7,21.62
2023-12-01,Chamberí,7,21.88
2024-01-01,Chamberí,7,22.05
2024-02-01,Chamberí,7,22.33
2024-03-01,Chamberí,7,22.5
2024-04-01,Chamberí,7,22.58
2024-05-01,Chamberí,7,22.77
2024-06-01,Chamberí,7,22.63
2024-07-01,Chamberí,7,22.82
2024-08-01,Chamberí,7,23.03
2024-09-01,Chamberí,7,23.5
2024-10-01,Chamberí,7,24.14
2024-11-01,Chamberí,7,24.05
2024-12-01,Chamberí,7,24.44
2006-01-01,Fuencarral - El Pardo,8,
2006-02-01,Fuencarral - El Pardo,8,
2006-03-01,Fuencarral - El Pardo,8,
2006-04-01,Fuencarral - El Pardo,8,
2006-05-01,Fuencarral - El Pardo,8,
2006-06-01,Fuencarral - El Pardo,8,
2006-07-01,Fuencarral - El Pardo,8,
2006-08-01,Fuencarral - El Pardo,8,
2006-09-01,Fuencarral - El Pardo,8,
2006-10-01,Fuencarral - El Pardo,8,
2006-11-01,Fuencarral - El Pardo,8,
2006-12-01,Fuencarral - El Pardo,8,
2007-01-01,Fuencarral - El Pardo,8,
2007-02-01,Fuencarral - El Pardo,8,
2007-03-01,Fuencarral - El Pardo,8,
2007-04-01,Fuencarral - El Pardo,8,
2007-05-01,Fuencarral - El Pardo,8,
2007-06-01,Fuencarral - El Pardo,8,
2007-07-01,Fuencarral - El Pardo,8,
2007-08-01,Fuencarral - El Pardo,8,
2007-09-01,Fuencarral - El Pardo,8,
2007-10-01,Fuencarral - El Pardo,8,
2007-11-01,Fuencarral - El Pardo,8,
2007-12-01,Fuencarral - El Pardo,8,
2008-01-01,Fuencarral - El Pardo,8,
2008-02-01,Fuencarral - El Pardo,8,
2008-03-01,Fuencarral - El Pardo,8,
2008-04-01,Fuencarral - El Pardo,8,
2008-05-01,Fuencarral - El Pardo,8,
2008-06-01,Fuencarral - El Pardo,8,
2008-07-01,Fuencarral - El Pardo,8,
2008-08-01,Fuencarral - El Pardo,8,
2008-09-01,Fuencarral - El Pardo,8,
2008-10-01,Fuencarral - El Pardo,8,
2008-11-01,Fuencarral - El Pardo,8,
2008-12-01,Fuencarral - El Pardo,8,
2009-01-01,Fuencarral - El Pardo,8,
2009-02-01,Fuencarral - El Pardo,8,
2009-03-01,Fuencarral - El Pardo,8,
2009-04-01,Fuencarral - El Pardo,8,
2009-05-01,Fuencarral - El Pardo,8,
2009-06-01,Fuencarral - El Pardo,8,
2009-07-01,Fuencarral - El Pardo,8,9.9
2009-08-01,Fuencarral - El Pardo,8,9.7
2009-09-01,Fuencarral - El Pardo,8,10.5
2009-10-01,Fuencarral - El Pardo,8,10.2
2009-11-01,Fuencarral - El Pardo,8,10.1
2009-12-01,Fuencarral - El Pardo,8,9.9
2010-01-01,Fuencarral - El Pardo,8,9.9
2010-02-01,Fuencarral - El Pardo,8,9.7
2010-03-01,Fuencarral - El Pardo,8,9.6
2010-04-01,Fuencarral - El Pardo,8,9.6
2010-05-01,Fuencarral - El Pardo,8,9.9
2010-06-01,Fuencarral - El Pardo,8,10.0
2010-07-01,Fuencarral - El Pardo,8,9.9
2010-08-01,Fuencarral - El Pardo,8,10.1
2010-09-01,Fuencarral - El Pardo,8,10.7
2010-10-01,Fuencarral - El Pardo,8,10.6
2010-11-01,Fuencarral - El Pardo,8,10.8
2010-12-01,Fuencarral - El Pardo,8,10.6
2011-01-01,Fuencarral - El Pardo,8,10.8
2011-02-01,Fuencarral - El Pardo,8,10.8
2011-03-01,Fuencarral - El Pardo,8,10.7
2011-04-01,Fuencarral - El Pardo,8,10.9
2011-05-01,Fuencarral - El Pardo,8,10.8
2011-06-01,Fuencarral - El Pardo,8,10.8
2011-07-01,Fuencarral - El Pardo,8,10.9
2011-08-01,Fuencarral - El Pardo,8,10.9
2011-09-01,Fuencarral - El Pardo,8,10.8
2011-10-01,Fuencarral - El Pardo,8,10.8
2011-11-01,Fuencarral - El Pardo,8,10.8
2011-12-01,Fuencarral - El Pardo,8,10.7
2012-01-01,Fuencarral - El Pardo,8,10.5
2012-02-01,Fuencarral - El Pardo,8,10.6
2012-03-01,Fuencarral - El Pardo,8,10.5
2012-04-01,Fuencarral - El Pardo,8,10.5
2012-05-01,Fuencarral - El Pardo,8,10.5
2012-06-01,Fuencarral - El Pardo,8,10.3
2012-07-01,Fuencarral - El Pardo,8,10.2
2012-08-01,Fuencarral - El Pardo,8,10.3
2012-09-01,Fuencarral - El Pardo,8,10.3
2012-10-01,Fuencarral - El Pardo,8,10.2
2012-11-01,Fuencarral - El Pardo,8,10.2
2012-12-01,Fuencarral - El Pardo,8,10.2
2013-01-01,Fuencarral - El Pardo,8,10.2
2013-02-01,Fuencarral - El Pardo,8,10.1
2013-03-01,Fuencarral - El Pardo,8,10.1
2013-04-01,Fuencarral - El Pardo,8,10.1
2013-05-01,Fuencarral - El Pardo,8,9.9
2013-06-01,Fuencarral - El Pardo,8,9.9
2013-07-01,Fuencarral - El Pardo,8,9.9
2013-08-01,Fuencarral - El Pardo,8,10.1
2013-09-01,Fuencarral - El Pardo,8,10.2
2013-10-01,Fuencarral - El Pardo,8,10.1
2013-11-01,Fuencarral - El Pardo,8,10.1
2013-12-01,Fuencarral - El Pardo,8,9.8
2014-01-01,Fuencarral - El Pardo,8,9.8
2014-02-01,Fuencarral - El Pardo,8,9.8
2014-03-01,Fuencarral - El Pardo,8,10.0
2014-04-01,Fuencarral - El Pardo,8,10.0
2014-05-01,Fuencarral - El Pardo,8,10.0
2014-06-01,Fuencarral - El Pardo,8,10.1
2014-07-01,Fuencarral - El Pardo,8,10.1
2014-08-01,Fuencarral - El Pardo,8,9.9
2014-09-01,Fuencarral - El Pardo,8,9.8
2014-10-01,Fuencarral - El Pardo,8,9.8
2014-11-01,Fuencarral - El Pardo,8,9.8
2014-12-01,Fuencarral - El Pardo,8,10.2
2015-01-01,Fuencarral - El Pardo,8,10.2
2015-02-01,Fuencarral - El Pardo,8,10.2
2015-03-01,Fuencarral - El Pardo,8,10.2
2015-04-01,Fuencarral - El Pardo,8,10.3
2015-05-01,Fuencarral - El Pardo,8,10.3
2015-06-01,Fuencarral - El Pardo,8,10.3
2015-07-01,Fuencarral - El Pardo,8,10.3
2015-08-01,Fuencarral - El Pardo,8,10.2
2015-09-01,Fuencarral - El Pardo,8,10.3
2015-10-01,Fuencarral - El Pardo,8,10.4
2015-11-01,Fuencarral - El Pardo,8,10.4
2015-12-01,Fuencarral - El Pardo,8,10.4
2016-01-01,Fuencarral - El Pardo,8,10.3
2016-02-01,Fuencarral - El Pardo,8,10.3
2016-03-01,Fuencarral - El Pardo,8,10.5
2016-04-01,Fuencarral - El Pardo,8,10.5
2016-05-01,Fuencarral - El Pardo,8,10.6
2016-06-01,Fuencarral - El Pardo,8,10.6
2016-07-01,Fuencarral - El Pardo,8,10.8
2016-08-01,Fuencarral - El Pardo,8,10.8
2016-09-01,Fuencarral - El Pardo,8,10.8
2016-10-01,Fuencarral - El Pardo,8,10.9
2016-11-01,Fuencarral - El Pardo,8,11.1
2016-12-01,Fuencarral - El Pardo,8,11.2
2017-01-01,Fuencarral - El Pardo,8,11.3
2017-02-01,Fuencarral - El Pardo,8,11.1
2017-03-01,Fuencarral - El Pardo,8,11.1
2017-04-01,Fuencarral - El Pardo,8,11.1
2017-05-01,Fuencarral - El Pardo,8,11.2
2017-06-01,Fuencarral - El Pardo,8,11.4
2017-07-01,Fuencarral - El Pardo,8,11.4
2017-08-01,Fuencarral - El Pardo,8,11.6
2017-09-01,Fuencarral - El Pardo,8,11.7
2017-10-01,Fuencarral - El Pardo,8,11.9
2017-11-01,Fuencarral - El Pardo,8,12.0
2017-12-01,Fuencarral - El Pardo,8,12.1
2018-01-01,Fuencarral - El Pardo,8,11.9
2018-02-01,Fuencarral - El Pardo,8,11.9
2018-03-01,Fuencarral - El Pardo,8,11.9
2018-04-01,Fuencarral - El Pardo,8,11.8
2018-05-01,Fuencarral - El Pardo,8,12.0
2018-06-01,Fuencarral - El Pardo,8,12.3
2018-07-01,Fuencarral - El Pardo,8,12.2
2018-08-01,Fuencarral - El Pardo,8,12.2
2018-09-01,Fuencarral - El Pardo,8,12.2
2018-10-01,Fuencarral - El Pardo,8,12.2
2018-11-01,Fuencarral - El Pardo,8,12.2
2018-12-01,Fuencarral - El Pardo,8,12.2
2019-01-01,Fuencarral - El Pardo,8,12.4
2019-02-01,Fuencarral - El Pardo,8,12.4
2019-03-01,Fuencarral - El Pardo,8,12.5
2019-04-01,Fuencarral - El Pardo,8,12.6
2019-05-01,Fuencarral - El Pardo,8,12.6
2019-06-01,Fuencarral - El Pardo,8,12.6
2019-07-01,Fuencarral - El Pardo,8,12.8
2019-08-01,Fuencarral - El Pardo,8,12.8
2019-09-01,Fuencarral - El Pardo,8,12.9
2019-10-01,Fuencarral - El Pardo,8,12.9
2019-11-01,Fuencarral - El Pardo,8,12.9
2019-12-01,Fuencarral - El Pardo,8,12.8
2020-01-01,Fuencarral - El Pardo,8,12.8
2020-02-01,Fuencarral - El Pardo,8,12.8
2020-03-01,Fuencarral - El Pardo,8,12.9
2020-04-01,Fuencarral - El Pardo,8,12.9
2020-05-01,Fuencarral - El Pardo,8,12.9
2020-06-01,Fuencarral - El Pardo,8,12.8
2020-07-01,Fuencarral - El Pardo,8,12.8
2020-08-01,Fuencarral - El Pardo,8,12.7
2020-09-01,Fuencarral - El Pardo,8,12.7
2020-10-01,Fuencarral - El Pardo,8,12.6
2020-11-01,Fuencarral - El Pardo,8,12.5
2020-12-01,Fuencarral - El Pardo,8,12.3
2021-01-01,Fuencarral - El Pardo,8,12.1
2021-02-01,Fuencarral - El Pardo,8,12.2
2021-03-01,Fuencarral - El Pardo,8,12.1
2021-04-01,Fuencarral - El Pardo,8,12.1
2021-05-01,Fuencarral - El Pardo,8,12.1
2021-06-01,Fuencarral - El Pardo,8,12.1
2021-07-01,Fuencarral - El Pardo,8,12.1
2021-08-01,Fuencarral - El Pardo,8,12.1
2021-09-01,Fuencarral - El Pardo,8,12.2
2021-10-01,Fuencarral - El Pardo,8,12.2
2021-11-01,Fuencarral - El Pardo,8,12.3
2021-12-01,Fuencarral - El Pardo,8,12.4
2022-01-01,Fuencarral - El Pardo,8,12.4
2022-02-01,Fuencarral - El Pardo,8,12.4
2022-03-01,Fuencarral - El Pardo,8,12.6
2022-04-01,Fuencarral - El Pardo,8,12.6
2022-05-01,Fuencarral - El Pardo,8,12.6
2022-06-01,Fuencarral - El Pardo,8,12.7
2022-07-01,Fuencarral - El Pardo,8,12.7
2022-08-01,Fuencarral - El Pardo,8,12.8
2022-09-01,Fuencarral - El Pardo,8,12.9
2022-10-01,Fuencarral - El Pardo,8,13.0
2022-11-01,Fuencarral - El Pardo,8,13.1
2022-12-01,Fuencarral - El Pardo,8,13.1
2023-01-01,Fuencarral - El Pardo,8,13.22
2023-02-01,Fuencarral - El Pardo,8,13.46
2023-03-01,Fuencarral - El Pardo,8,13.72
2023-04-01,Fuencarral - El Pardo,8,13.7
2023-05-01,Fuencarral - El Pardo,8,13.89
2023-06-01,Fuencarral - El Pardo,8,13.81
2023-07-01,Fuencarral - El Pardo,8,13.82
2023-08-01,Fuencarral - El Pardo,8,14.01
2023-09-01,Fuencarral - El Pardo,8,14.12
2023-10-01,Fuencarral - El Pardo,8,14.23
2023-11-01,Fuencarral - El Pardo,8,14.37
2023-12-01,Fuencarral - El Pardo,8,14.4
2024-01-01,Fuencarral - El Pardo,8,14.45
2024-02-01,Fuencarral - El Pardo,8,14.61
2024-03-01,Fuencarral - El Pardo,8,14.87
2024-04-01,Fuencarral - El Pardo,8,15.02
2024-05-01,Fuencarral - El Pardo,8,15.52
2024-06-01,Fuencarral - El Pardo,8,15.74
2024-07-01,Fuencarral - El Pardo,8,15.91
2024-08-01,Fuencarral - El Pardo,8,16.1
2024-09-01,Fuencarral - El Pardo,8,16.12
2024-10-01,Fuencarral - El Pardo,8,16.09
2024-11-01,Fuencarral - El Pardo,8,15.99
2024-12-01,Fuencarral - El Pardo,8,16.01
2006-01-01,Moncloa - Aravaca,9,
2006-02-01,Moncloa - Aravaca,9,
2006-03-01,Moncloa - Aravaca,9,
2006-04-01,Moncloa - Aravaca,9,
2006-05-01,Moncloa - Aravaca,9,
2006-06-01,Moncloa - Aravaca,9,
2006-07-01,Moncloa - Aravaca,9,
2006-08-01,Moncloa - Aravaca,9,
2006-09-01,Moncloa - Aravaca,9,
2006-10-01,Moncloa - Aravaca,9,
2006-11-01,Moncloa - Aravaca,9,
2006-12-01,Moncloa - Aravaca,9,
2007-01-01,Moncloa - Aravaca,9,
2007-02-01,Moncloa - Aravaca,9,
2007-03-01,Moncloa - Aravaca,9,
2007-04-01,Moncloa - Aravaca,9,
2007-05-01,Moncloa - Aravaca,9,
2007-06-01,Moncloa - Aravaca,9,
2007-07-01,Moncloa - Aravaca,9,
2007-08-01,Moncloa - Aravaca,9,
2007-09-01,Moncloa - Aravaca,9,
2007-10-01,Moncloa - Aravaca,9,
2007-11-01,Moncloa - Aravaca,9,
2007-12-01,Moncloa - Aravaca,9,
2008-01-01,Moncloa - Aravaca,9,
2008-02-01,Moncloa - Aravaca,9,
2008-03-01,Moncloa - Aravaca,9,
2008-04-01,Moncloa - Aravaca,9,
2008-05-01,Moncloa - Aravaca,9,
2008-06-01,Moncloa - Aravaca,9,
2008-07-01,Moncloa - Aravaca,9,
2008-08-01,Moncloa - Aravaca,9,
2008-09-01,Moncloa - Aravaca,9,
2008-10-01,Moncloa - Aravaca,9,
2008-11-01,Moncloa - Aravaca,9,
2008-12-01,Moncloa - Aravaca,9,
2009-01-01,Moncloa - Aravaca,9,
2009-02-01,Moncloa - Aravaca,9,
2009-03-01,Moncloa - Aravaca,9,
2009-04-01,Moncloa - Aravaca,9,
2009-05-01,Moncloa - Aravaca,9,
2009-06-01,Moncloa - Aravaca,9,
2009-07-01,Moncloa - Aravaca,9,13.4
2009-08-01,Moncloa - Aravaca,9,13.4
2009-09-01,Moncloa - Aravaca,9,13.6
2009-10-01,Moncloa - Aravaca,9,13.5
2009-11-01,Moncloa - Aravaca,9,13.4
2009-12-01,Moncloa - Aravaca,9,13.3
2010-01-01,Moncloa - Aravaca,9,13.3
2010-02-01,Moncloa - Aravaca,9,13.6
2010-03-01,Moncloa - Aravaca,9,13.2
2010-04-01,Moncloa - Aravaca,9,13.0
2010-05-01,Moncloa - Aravaca,9,13.0
2010-06-01,Moncloa - Aravaca,9,13.2
2010-07-01,Moncloa - Aravaca,9,13.2
2010-08-01,Moncloa - Aravaca,9,13.0
2010-09-01,Moncloa - Aravaca,9,12.9
2010-10-01,Moncloa - Aravaca,9,12.7
2010-11-01,Moncloa - Aravaca,9,12.7
2010-12-01,Moncloa - Aravaca,9,12.5
2011-01-01,Moncloa - Aravaca,9,12.4
2011-02-01,Moncloa - Aravaca,9,12.4
2011-03-01,Moncloa - Aravaca,9,12.4
2011-04-01,Moncloa - Aravaca,9,12.1
2011-05-01,Moncloa - Aravaca,9,12.1
2011-06-01,Moncloa - Aravaca,9,12.3
2011-07-01,Moncloa - Aravaca,9,12.3
2011-08-01,Moncloa - Aravaca,9,12.3
2011-09-01,Moncloa - Aravaca,9,12.3
2011-10-01,Moncloa - Aravaca,9,12.3
2011-11-01,Moncloa - Aravaca,9,12.0
2011-12-01,Moncloa - Aravaca,9,11.7
2012-01-01,Moncloa - Aravaca,9,11.6
2012-02-01,Moncloa - Aravaca,9,11.6
2012-03-01,Moncloa - Aravaca,9,11.6
2012-04-01,Moncloa - Aravaca,9,11.6
2012-05-01,Moncloa - Aravaca,9,11.7
2012-06-01,Moncloa - Aravaca,9,11.6
2012-07-01,Moncloa - Aravaca,9,11.6
2012-08-01,Moncloa - Aravaca,9,11.6
2012-09-01,Moncloa - Aravaca,9,11.5
2012-10-01,Moncloa - Aravaca,9,11.6
2012-11-01,Moncloa - Aravaca,9,11.5
2012-12-01,Moncloa - Aravaca,9,11.3
2013-01-01,Moncloa - Aravaca,9,11.1
2013-02-01,Moncloa - Aravaca,9,11.1
2013-03-01,Moncloa - Aravaca,9,11.0
2013-04-01,Moncloa - Aravaca,9,10.9
2013-05-01,Moncloa - Aravaca,9,11.0
2013-06-01,Moncloa - Aravaca,9,11.0
2013-07-01,Moncloa - Aravaca,9,11.0
2013-08-01,Moncloa - Aravaca,9,11.0
2013-09-01,Moncloa - Aravaca,9,11.0
2013-10-01,Moncloa - Aravaca,9,11.0
2013-11-01,Moncloa - Aravaca,9,10.9
2013-12-01,Moncloa - Aravaca,9,10.7
2014-01-01,Moncloa - Aravaca,9,10.7
2014-02-01,Moncloa - Aravaca,9,10.7
2014-03-01,Moncloa - Aravaca,9,10.9
2014-04-01,Moncloa - Aravaca,9,11.1
2014-05-01,Moncloa - Aravaca,9,11.1
2014-06-01,Moncloa - Aravaca,9,11.1
2014-07-01,Moncloa - Aravaca,9,11.3
2014-08-01,Moncloa - Aravaca,9,11.3
2014-09-01,Moncloa - Aravaca,9,11.5
2014-10-01,Moncloa - Aravaca,9,11.6
2014-11-01,Moncloa - Aravaca,9,11.5
2014-12-01,Moncloa - Aravaca,9,11.2
2015-01-01,Moncloa - Aravaca,9,11.2
2015-02-01,Moncloa - Aravaca,9,11.3
2015-03-01,Moncloa - Aravaca,9,11.5
2015-04-01,Moncloa - Aravaca,9,11.6
2015-05-01,Moncloa - Aravaca,9,11.5
2015-06-01,Moncloa - Aravaca,9,11.7
2015-07-01,Moncloa - Aravaca,9,11.8
2015-08-01,Moncloa - Aravaca,9,12.0
2015-09-01,Moncloa - Aravaca,9,12.1
2015-10-01,Moncloa - Aravaca,9,12.2
2015-11-01,Moncloa - Aravaca,9,12.2
2015-12-01,Moncloa - Aravaca,9,12.0
2016-01-01,Moncloa - Aravaca,9,11.8
2016-02-01,Moncloa - Aravaca,9,11.6
2016-03-01,Moncloa - Aravaca,9,11.7
2016-04-01,Moncloa - Aravaca,9,11.8
2016-05-01,Moncloa - Aravaca,9,12.1
2016-06-01,Moncloa - Aravaca,9,12.4
2016-07-01,Moncloa - Aravaca,9,12.4
2016-08-01,Moncloa - Aravaca,9,12.3
2016-09-01,Moncloa - Aravaca,9,12.5
2016-10-01,Moncloa - Aravaca,9,12.6
2016-11-01,Moncloa - Aravaca,9,12.7
2016-12-01,Moncloa - Aravaca,9,12.9
2017-01-01,Moncloa - Aravaca,9,13.0
2017-02-01,Moncloa - Aravaca,9,13.2
2017-03-01,Moncloa - Aravaca,9,13.3
2017-04-01,Moncloa - Aravaca,9,13.2
2017-05-01,Moncloa - Aravaca,9,13.1
2017-06-01,Moncloa - Aravaca,9,12.9
2017-07-01,Moncloa - Aravaca,9,12.8
2017-08-01,Moncloa - Aravaca,9,13.1
2017-09-01,Moncloa - Aravaca,9,13.3
2017-10-01,Moncloa - Aravaca,9,13.5
2017-11-01,Moncloa - Aravaca,9,13.4
2017-12-01,Moncloa - Aravaca,9,13.3
2018-01-01,Moncloa - Aravaca,9,13.3
2018-02-01,Moncloa - Aravaca,9,13.7
2018-03-01,Moncloa - Aravaca,9,14.0
2018-04-01,Moncloa - Aravaca,9,14.2
2018-05-01,Moncloa - Aravaca,9,14.2
2018-06-01,Moncloa - Aravaca,9,14.1
2018-07-01,Moncloa - Aravaca,9,14.1
2018-08-01,Moncloa - Aravaca,9,14.3
2018-09-01,Moncloa - Aravaca,9,14.5
2018-10-01,Moncloa - Aravaca,9,14.8
2018-11-01,Moncloa - Aravaca,9,14.5
2018-12-01,Moncloa - Aravaca,9,14.6
2019-01-01,Moncloa - Aravaca,9,15.0
2019-02-01,Moncloa - Aravaca,9,15.2
2019-03-01,Moncloa - Aravaca,9,15.0
2019-04-01,Moncloa - Aravaca,9,14.8
2019-05-01,Moncloa - Aravaca,9,14.6
2019-06-01,Moncloa - Aravaca,9,14.6
2019-07-01,Moncloa - Aravaca,9,14.8
2019-08-01,Moncloa - Aravaca,9,14.8
2019-09-01,Moncloa - Aravaca,9,14.8
2019-10-01,Moncloa - Aravaca,9,14.9
2019-11-01,Moncloa - Aravaca,9,15.0
2019-12-01,Moncloa - Aravaca,9,15.0
2020-01-01,Moncloa - Aravaca,9,14.8
2020-02-01,Moncloa - Aravaca,9,14.8
2020-03-01,Moncloa - Aravaca,9,14.8
2020-04-01,Moncloa - Aravaca,9,14.9
2020-05-01,Moncloa - Aravaca,9,15.0
2020-06-01,Moncloa - Aravaca,9,15.0
2020-07-01,Moncloa - Aravaca,9,15.1
2020-08-01,Moncloa - Aravaca,9,15.1
2020-09-01,Moncloa - Aravaca,9,15.1
2020-10-01,Moncloa - Aravaca,9,15.1
2020-11-01,Moncloa - Aravaca,9,14.8
2020-12-01,Moncloa - Aravaca,9,14.4
2021-01-01,Moncloa - Aravaca,9,14.1
2021-02-01,Moncloa - Aravaca,9,14.2
2021-03-01,Moncloa - Aravaca,9,14.2
2021-04-01,Moncloa - Aravaca,9,14.1
2021-05-01,Moncloa - Aravaca,9,14.1
2021-06-01,Moncloa - Aravaca,9,14.3
2021-07-01,Moncloa - Aravaca,9,14.4
2021-08-01,Moncloa - Aravaca,9,14.4
2021-09-01,Moncloa - Aravaca,9,14.4
2021-10-01,Moncloa - Aravaca,9,14.3
2021-11-01,Moncloa - Aravaca,9,13.9
2021-12-01,Moncloa - Aravaca,9,14.2
2022-01-01,Moncloa - Aravaca,9,14.2
2022-02-01,Moncloa - Aravaca,9,14.3
2022-03-01,Moncloa - Aravaca,9,14.7
2022-04-01,Moncloa - Aravaca,9,14.7
2022-05-01,Moncloa - Aravaca,9,15.1
2022-06-01,Moncloa - Aravaca,9,15.2
2022-07-01,Moncloa - Aravaca,9,15.2
2022-08-01,Moncloa - Aravaca,9,15.6
2022-09-01,Moncloa - Aravaca,9,15.8
2022-10-01,Moncloa - Aravaca,9,15.8
2022-11-01,Moncloa - Aravaca,9,15.6
2022-12-01,Moncloa - Aravaca,9,15.3
2023-01-01,Moncloa - Aravaca,9,15.15
2023-02-01,Moncloa - Aravaca,9,15.35
2023-03-01,Moncloa - Aravaca,9,15.71
2023-04-01,Moncloa - Aravaca,9,15.99
2023-05-01,Moncloa - Aravaca,9,16.3
2023-06-01,Moncloa - Aravaca,9,16.58
2023-07-01,Moncloa - Aravaca,9,16.93
2023-08-01,Moncloa - Aravaca,9,17.04
2023-09-01,Moncloa - Aravaca,9,17.14
2023-10-01,Moncloa - Aravaca,9,16.98
2023-11-01,Moncloa - Aravaca,9,16.98
2023-12-01,Moncloa - Aravaca,9,17.56
2024-01-01,Moncloa - Aravaca,9,18.06
2024-02-01,Moncloa - Aravaca,9,18.35
2024-03-01,Moncloa - Aravaca,9,18.24
2024-04-01,Moncloa - Aravaca,9,18.25
2024-05-01,Moncloa - Aravaca,9,18.36
2024-06-01,Moncloa - Aravaca,9,19.12
2024-07-01,Moncloa - Aravaca,9,19.41
2024-08-01,Moncloa - Aravaca,9,19.43
2024-09-01,Moncloa - Aravaca,9,19.68
2024-10-01,Moncloa - Aravaca,9,19.79
2024-11-01,Moncloa - Aravaca,9,19.44
2024-12-01,Moncloa - Aravaca,9,19.55
2006-01-01,Latina,10,
2006-02-01,Latina,10,
2006-03-01,Latina,10,
2006-04-01,Latina,10,
2006-05-01,Latina,10,
2006-06-01,Latina,10,
2006-07-01,Latina,10,
2006-08-01,Latina,10,
2006-09-01,Latina,10,
2006-10-01,Latina,10,
2006-11-01,Latina,10,
2006-12-01,Latina,10,
2007-01-01,Latina,10,
2007-02-01,Latina,10,
2007-03-01,Latina,10,
2007-04-01,Latina,10,
2007-05-01,Latina,10,
2007-06-01,Latina,10,
2007-07-01,Latina,10,
2007-08-01,Latina,10,
2007-09-01,Latina,10,
2007-10-01,Latina,10,
2007-11-01,Latina,10,
2007-12-01,Latina,10,
2008-01-01,Latina,10,
2008-02-01,Latina,10,
2008-03-01,Latina,10,
2008-04-01,Latina,10,
2008-05-01,Latina,10,
2008-06-01,Latina,10,
2008-07-01,Latina,10,
2008-08-01,Latina,10,
2008-09-01,Latina,10,
2008-10-01,Latina,10,
2008-11-01,Latina,10,
2008-12-01,Latina,10,
2009-01-01,Latina,10,
2009-02-01,Latina,10,
2009-03-01,Latina,10,
2009-04-01,Latina,10,
2009-05-01,Latina,10,
2009-06-01,Latina,10,
2009-07-01,Latina,10,
2009-08-01,Latina,10,
2009-09-01,Latina,10,
2009-10-01,Latina,10,
2009-11-01,Latina,10,
2009-12-01,Latina,10,
2010-01-01,Latina,10,
2010-02-01,Latina,10,
2010-03-01,Latina,10,
2010-04-01,Latina,10,
2010-05-01,Latina,10,9.7
2010-06-01,Latina,10,9.8
2010-07-01,Latina,10,9.8
2010-08-01,Latina,10,9.8
2010-09-01,Latina,10,9.9
2010-10-01,Latina,10,10.0
2010-11-01,Latina,10,9.7
2010-12-01,Latina,10,9.7
2011-01-01,Latina,10,9.8
2011-02-01,Latina,10,9.7
2011-03-01,Latina,10,9.8
2011-04-01,Latina,10,9.5
2011-05-01,Latina,10,9.4
2011-06-01,Latina,10,9.4
2011-07-01,Latina,10,9.4
2011-08-01,Latina,10,9.4
2011-09-01,Latina,10,9.4
2011-10-01,Latina,10,9.5
2011-11-01,Latina,10,9.5
2011-12-01,Latina,10,9.5
2012-01-01,Latina,10,9.5
2012-02-01,Latina,10,9.5
2012-03-01,Latina,10,9.4
2012-04-01,Latina,10,9.3
2012-05-01,Latina,10,9.2
2012-06-01,Latina,10,9.2
2012-07-01,Latina,10,9.2
2012-08-01,Latina,10,9.2
2012-09-01,Latina,10,9.3
2012-10-01,Latina,10,9.2
2012-11-01,Latina,10,9.1
2012-12-01,Latina,10,9.0
2013-01-01,Latina,10,8.9
2013-02-01,Latina,10,8.8
2013-03-01,Latina,10,8.8
2013-04-01,Latina,10,8.7
2013-05-01,Latina,10,8.7
2013-06-01,Latina,10,8.6
2013-07-01,Latina,10,8.6
2013-08-01,Latina,10,8.7
2013-09-01,Latina,10,8.7
2013-10-01,Latina,10,8.7
2013-11-01,Latina,10,8.6
2013-12-01,Latina,10,8.4
2014-01-01,Latina,10,8.4
2014-02-01,Latina,10,8.4
2014-03-01,Latina,10,8.4
